id,date,first_visit
259,2020-04-09,2016-11-09
259,2020-04-24,2016-11-09
259,2020-05-08,2016-11-09
259,2020-05-22,2016-11-09
259,2020-06-05,2016-11-09
259,2020-06-19,2016-11-09
259,2020-07-03,2016-11-09
259,2020-07-24,2016-11-09
259,2020-08-07,2016-11-09
259,2020-08-20,2016-11-09
259,2020-09-04,2016-11-09
259,2020-09-22,2016-11-09
259,2020-10-09,2016-11-09
259,2020-10-23,2016-11-09
259,2020-11-06,2016-11-09
259,2020-11-26,2016-11-09
259,2020-12-10,2016-11-09
259,2020-12-24,2016-11-09
259,2021-01-15,2016-11-09
259,2021-01-29,2016-11-09
259,2021-02-12,2016-11-09
259,2021-02-26,2016-11-09
259,2021-03-26,2016-11-09
259,2021-04-09,2016-11-09
259,2021-04-23,2016-11-09
259,2021-05-07,2016-11-09
259,2021-05-21,2016-11-09
259,2021-06-04,2016-11-09
259,2021-06-18,2016-11-09
259,2021-07-02,2016-11-09
259,2021-07-15,2016-11-09
259,2021-07-30,2016-11-09
259,2021-08-13,2016-11-09
259,2021-08-27,2016-11-09
259,2021-09-10,2016-11-09
259,2021-09-24,2016-11-09
259,2021-10-08,2016-11-09
259,2021-10-20,2016-11-09
259,2021-11-05,2016-11-09
259,2021-11-19,2016-11-09
259,2021-12-03,2016-11-09
259,2021-12-17,2016-11-09
259,2021-12-30,2016-11-09
259,2022-01-14,2016-11-09
259,2022-01-28,2016-11-09
259,2022-02-11,2016-11-09
259,2022-02-25,2016-11-09
259,2022-03-11,2016-11-09
259,2022-03-25,2016-11-09
259,2022-04-08,2016-11-09
259,2022-04-29,2016-11-09
259,2022-05-13,2016-11-09
259,2022-05-27,2016-11-09
259,2022-06-10,2016-11-09
259,2022-06-24,2016-11-09
259,2022-07-12,2016-11-09
259,2022-07-22,2016-11-09
259,2022-08-05,2016-11-09
259,2022-08-19,2016-11-09
259,2022-09-09,2016-11-09
259,2022-09-27,2016-11-09
259,2022-10-14,2016-11-09
259,2022-10-28,2016-11-09
259,2022-11-11,2016-11-09
259,2022-12-08,2016-11-09
259,2022-12-23,2016-11-09
259,2023-01-13,2016-11-09
259,2023-01-27,2016-11-09
259,2023-02-10,2016-11-09
259,2023-02-24,2016-11-09
259,2023-03-10,2016-11-09
259,2023-03-23,2016-11-09
259,2023-04-06,2016-11-09
259,2023-04-20,2016-11-09
259,2023-05-05,2016-11-09
259,2023-05-19,2016-11-09
259,2023-06-02,2016-11-09
259,2023-06-16,2016-11-09
259,2023-06-30,2016-11-09
259,2023-04-14,2016-11-09
259,2023-07-28,2016-11-09
259,2023-08-11,2016-11-09
259,2023-08-25,2016-11-09
259,2023-09-08,2016-11-09
259,2023-09-21,2016-11-09
259,2023-10-06,2016-11-09
259,2023-10-20,2016-11-09
259,2023-11-03,2016-11-09
259,2023-11-17,2016-11-09
259,2023-12-01,2016-11-09
259,2023-12-15,2016-11-09
259,2023-12-29,2016-11-09
259,2024-01-12,2016-11-09
259,2024-01-26,2016-11-09
259,2024-02-09,2016-11-09
259,2024-02-23,2016-11-09
259,2024-03-08,2016-11-09
259,2024-03-22,2016-11-09
259,2024-04-05,2016-11-09
259,2024-04-19,2016-11-09
259,2024-05-03,2016-11-09
259,2024-05-17,2016-11-09
260,2016-11-10,2016-11-10
260,2016-12-24,2016-11-10
260,2017-03-15,2016-11-10
260,2017-04-25,2016-11-10
260,2017-05-23,2016-11-10
260,2017-06-28,2016-11-10
260,2017-08-03,2016-11-10
260,2017-11-15,2016-11-10
260,2017-12-27,2016-11-10
260,2018-02-01,2016-11-10
260,2018-03-08,2016-11-10
260,2018-05-08,2016-11-10
260,2018-06-06,2016-11-10
260,2018-07-19,2016-11-10
260,2018-08-31,2016-11-10
260,2018-10-03,2016-11-10
260,2018-11-14,2016-11-10
260,2018-12-27,2016-11-10
260,2019-01-24,2016-11-10
260,2019-02-27,2016-11-10
260,2019-04-04,2016-11-10
260,2019-05-02,2016-11-10
260,2019-05-31,2016-11-10
260,2019-07-11,2016-11-10
260,2019-08-15,2016-11-10
260,2019-09-20,2016-11-10
260,2019-10-31,2016-11-10
260,2019-12-27,2016-11-10
260,2020-02-05,2016-11-10
260,2020-03-18,2016-11-10
260,2020-11-06,2016-11-10
260,2020-12-17,2016-11-10
260,2021-02-10,2016-11-10
260,2021-12-21,2016-11-10
260,2022-03-11,2016-11-10
260,2022-04-13,2016-11-10
260,2022-05-27,2016-11-10
260,2022-09-06,2016-11-10
260,2022-10-12,2016-11-10
260,2022-12-06,2016-11-10
260,2023-01-20,2016-11-10
260,2023-03-02,2016-11-10
260,2023-04-14,2016-11-10
260,2023-05-18,2016-11-10
260,2023-06-16,2016-11-10
260,2023-07-06,2016-11-10
260,2023-08-15,2016-11-10
260,2023-09-14,2016-11-10
260,2023-10-10,2016-11-10
260,2023-11-10,2016-11-10
260,2023-12-28,2016-11-10
260,2024-01-23,2016-11-10
260,2024-02-02,2016-11-10
260,2024-04-03,2016-11-10
260,2024-04-30,2016-11-10
261,2016-11-10,2016-11-10
261,2017-01-25,2016-11-10
261,2017-03-07,2016-11-10
261,2017-05-30,2016-11-10
261,2017-07-04,2016-11-10
262,2016-11-11,2016-11-11
262,2017-02-03,2016-11-11
262,2017-09-28,2016-11-11
263,2016-11-12,2016-11-12
264,2016-11-12,2016-11-12
264,2016-12-30,2016-11-12
264,2017-02-04,2016-11-12
264,2017-04-01,2016-11-12
264,2017-05-26,2016-11-12
264,2017-07-13,2016-11-12
264,2017-08-26,2016-11-12
264,2018-01-18,2016-11-12
264,2018-03-09,2016-11-12
264,2018-05-05,2016-11-12
264,2018-06-29,2016-11-12
264,2018-08-08,2016-11-12
264,2018-08-08,2016-11-12
264,2018-09-05,2016-11-12
264,2018-12-07,2016-11-12
264,2019-01-25,2016-11-12
264,2019-03-09,2016-11-12
264,2019-04-17,2016-11-12
264,2020-02-01,2016-11-12
264,2020-03-21,2016-11-12
264,2020-06-19,2016-11-12
264,2020-08-20,2016-11-12
264,2021-02-04,2016-11-12
264,2021-04-30,2016-11-12
264,2021-06-11,2016-11-12
264,2021-10-16,2016-11-12
265,2016-11-12,2016-11-12
265,2016-12-21,2016-11-12
265,2017-02-10,2016-11-12
265,2017-05-09,2016-11-12
265,2017-08-11,2016-11-12
265,2018-02-22,2016-11-12
266,2016-11-16,2016-11-16
266,2017-01-11,2016-11-16
266,2017-03-03,2016-11-16
266,2017-05-26,2016-11-16
266,2017-07-19,2016-11-16
266,2017-09-06,2016-11-16
266,2017-10-25,2016-11-16
266,2018-01-24,2016-11-16
266,2018-03-21,2016-11-16
266,2018-05-26,2016-11-16
266,2018-07-04,2016-11-16
266,2018-08-09,2016-11-16
266,2018-09-28,2016-11-16
266,2018-11-30,2016-11-16
266,2019-01-12,2016-11-16
266,2019-02-28,2016-11-16
266,2019-05-10,2016-11-16
266,2019-08-03,2016-11-16
266,2019-10-08,2016-11-16
266,2019-12-19,2016-11-16
266,2020-02-29,2016-11-16
266,2020-07-29,2016-11-16
266,2020-10-31,2016-11-16
266,2021-01-19,2016-11-16
266,2021-03-09,2016-11-16
266,2021-05-15,2016-11-16
266,2021-07-24,2016-11-16
266,2021-10-16,2016-11-16
266,2021-12-11,2016-11-16
266,2022-02-08,2016-11-16
266,2022-03-19,2016-11-16
266,2022-06-04,2016-11-16
266,2022-08-20,2016-11-16
266,2022-11-12,2016-11-16
266,2023-05-06,2016-11-16
266,2023-11-25,2016-11-16
266,2024-04-13,2016-11-16
267,2016-11-16,2016-11-16
268,2016-11-16,2016-11-16
269,2016-11-17,2016-11-17
269,2016-12-14,2016-11-17
269,2018-03-03,2016-11-17
269,2018-04-03,2016-11-17
269,2018-04-25,2016-11-17
269,2018-05-17,2016-11-17
269,2018-06-06,2016-11-17
269,2018-07-07,2016-11-17
269,2018-08-01,2016-11-17
269,2018-08-28,2016-11-17
269,2018-09-20,2016-11-17
270,2016-11-17,2016-11-17
270,2016-12-28,2016-11-17
270,2017-03-23,2016-11-17
270,2017-04-28,2016-11-17
270,2017-06-14,2016-11-17
270,2017-07-21,2016-11-17
270,2017-08-26,2016-11-17
270,2017-10-10,2016-11-17
270,2017-11-10,2016-11-17
271,2016-11-18,2016-11-18
271,2016-12-06,2016-11-18
271,2016-12-21,2016-11-18
271,2017-01-13,2016-11-18
271,2017-01-26,2016-11-18
271,2017-04-04,2016-11-18
271,2017-08-16,2016-11-18
271,2022-04-05,2016-11-18
272,2016-11-19,2016-11-19
273,2016-11-19,2016-11-19
273,2016-12-14,2016-11-19
273,2017-01-21,2016-11-19
273,2017-03-30,2016-11-19
273,2017-06-13,2016-11-19
273,2017-06-23,2016-11-19
273,2017-07-12,2016-11-19
273,2017-08-10,2016-11-19
274,2016-11-19,2016-11-19
274,2017-02-10,2016-11-19
274,2017-04-27,2016-11-19
274,2017-05-05,2016-11-19
274,2017-06-30,2016-11-19
274,2017-08-11,2016-11-19
274,2019-05-07,2016-11-19
275,2016-11-19,2016-11-19
275,2017-02-11,2016-11-19
276,2016-11-19,2016-11-19
276,2017-01-26,2016-11-19
277,2016-11-19,2016-11-19
277,2017-04-01,2016-11-19
277,2017-07-04,2016-11-19
277,2017-11-10,2016-11-19
277,2018-01-16,2016-11-19
277,2018-03-10,2016-11-19
277,2018-05-23,2016-11-19
277,2018-09-13,2016-11-19
277,2018-12-19,2016-11-19
277,2019-04-24,2016-11-19
278,2016-11-22,2016-11-22
278,2016-12-03,2016-11-22
278,2016-12-28,2016-11-22
278,2017-01-12,2016-11-22
278,2017-02-10,2016-11-22
278,2017-03-18,2016-11-22
278,2017-04-28,2016-11-22
278,2017-07-22,2016-11-22
278,2018-03-10,2016-11-22
278,2018-05-30,2016-11-22
278,2018-09-04,2016-11-22
278,2019-02-05,2016-11-22
278,2019-05-08,2016-11-22
278,2019-11-23,2016-11-22
278,2020-01-25,2016-11-22
278,2020-04-24,2016-11-22
278,2020-08-08,2016-11-22
278,2020-11-17,2016-11-22
278,2021-02-19,2016-11-22
278,2021-07-27,2016-11-22
278,2021-08-24,2016-11-22
278,2021-10-01,2016-11-22
278,2022-01-19,2016-11-22
279,2016-11-22,2016-11-22
280,2016-11-23,2016-11-23
281,2016-11-24,2016-11-24
281,2016-12-31,2016-11-24
282,2016-11-24,2016-11-24
283,2016-11-24,2016-11-24
283,2018-06-22,2016-11-24
283,2018-06-22,2016-11-24
284,2016-11-25,2016-11-25
284,2017-01-25,2016-11-25
284,2017-04-18,2016-11-25
284,2017-05-26,2016-11-25
284,2017-07-04,2016-11-25
284,2017-07-21,2016-11-25
284,2017-08-31,2016-11-25
284,2017-10-25,2016-11-25
284,2017-12-12,2016-11-25
284,2018-02-01,2016-11-25
284,2018-03-28,2016-11-25
284,2018-05-18,2016-11-25
284,2018-07-05,2016-11-25
285,2016-11-25,2016-11-25
285,2016-12-02,2016-11-25
286,2016-11-25,2016-11-25
286,2017-09-22,2016-11-25
286,2017-10-17,2016-11-25
286,2017-11-03,2016-11-25
287,2016-11-26,2016-11-26
287,2016-12-17,2016-11-26
287,2017-11-11,2016-11-26
288,2016-11-26,2016-11-26
289,2016-11-29,2016-11-29
289,2018-11-23,2016-11-29
289,2018-12-19,2016-11-29
289,2019-01-29,2016-11-29
289,2019-02-06,2016-11-29
289,2019-02-26,2016-11-29
289,2019-03-20,2016-11-29
289,2019-04-16,2016-11-29
289,2019-05-14,2016-11-29
289,2019-06-21,2016-11-29
289,2019-08-13,2016-11-29
289,2019-09-25,2016-11-29
289,2019-10-31,2016-11-29
289,2019-12-04,2016-11-29
289,2020-02-11,2016-11-29
289,2020-04-17,2016-11-29
289,2020-06-16,2016-11-29
289,2020-09-08,2016-11-29
289,2020-10-21,2016-11-29
289,2020-12-08,2016-11-29
289,2020-12-30,2016-11-29
289,2021-03-24,2016-11-29
289,2021-05-14,2016-11-29
289,2021-07-07,2016-11-29
289,2021-08-27,2016-11-29
289,2021-11-06,2016-11-29
289,2022-01-14,2016-11-29
289,2022-02-11,2016-11-29
289,2022-05-06,2016-11-29
289,2022-08-09,2016-11-29
289,2022-09-16,2016-11-29
289,2022-12-22,2016-11-29
289,2023-01-20,2016-11-29
289,2023-03-02,2016-11-29
289,2023-03-30,2016-11-29
289,2023-04-27,2016-11-29
289,2023-06-14,2016-11-29
289,2023-07-21,2016-11-29
289,2023-08-16,2016-11-29
289,2023-09-05,2016-11-29
289,2023-10-19,2016-11-29
289,2023-11-11,2016-11-29
290,2016-11-30,2016-11-30
291,2016-11-30,2016-11-30
291,2017-01-13,2016-11-30
291,2017-03-09,2016-11-30
291,2017-04-05,2016-11-30
291,2017-05-11,2016-11-30
291,2017-06-22,2016-11-30
291,2017-07-13,2016-11-30
291,2017-08-08,2016-11-30
291,2017-09-12,2016-11-30
291,2017-11-18,2016-11-30
291,2017-12-15,2016-11-30
291,2018-01-19,2016-11-30
292,2016-12-01,2016-12-01
292,2017-01-11,2016-12-01
292,2017-02-10,2016-12-01
292,2017-03-10,2016-12-01
292,2017-04-07,2016-12-01
292,2017-05-06,2016-12-01
292,2017-06-03,2016-12-01
292,2017-07-08,2016-12-01
292,2017-07-28,2016-12-01
292,2017-09-22,2016-12-01
292,2017-10-20,2016-12-01
292,2017-12-16,2016-12-01
292,2018-01-20,2016-12-01
292,2018-02-09,2016-12-01
292,2018-03-09,2016-12-01
292,2018-03-29,2016-12-01
292,2018-05-10,2016-12-01
292,2018-05-30,2016-12-01
292,2018-06-21,2016-12-01
292,2018-07-19,2016-12-01
292,2018-08-03,2016-12-01
292,2018-08-24,2016-12-01
292,2018-09-13,2016-12-01
292,2018-11-10,2016-12-01
292,2018-11-29,2016-12-01
292,2018-12-20,2016-12-01
292,2019-01-17,2016-12-01
292,2019-02-16,2016-12-01
292,2019-03-13,2016-12-01
292,2019-04-04,2016-12-01
292,2019-04-25,2016-12-01
292,2019-05-16,2016-12-01
292,2019-06-06,2016-12-01
292,2019-06-27,2016-12-01
292,2019-07-18,2016-12-01
292,2019-08-08,2016-12-01
292,2019-08-29,2016-12-01
292,2019-09-24,2016-12-01
292,2019-10-24,2016-12-01
292,2019-11-21,2016-12-01
292,2019-12-19,2016-12-01
292,2020-01-23,2016-12-01
292,2020-02-18,2016-12-01
292,2020-03-20,2016-12-01
292,2020-05-01,2016-12-01
292,2021-01-20,2016-12-01
292,2021-02-17,2016-12-01
292,2021-03-09,2016-12-01
292,2021-04-27,2016-12-01
292,2021-05-25,2016-12-01
292,2021-06-15,2016-12-01
292,2021-07-06,2016-12-01
292,2021-08-04,2016-12-01
292,2021-09-01,2016-12-01
292,2021-09-30,2016-12-01
292,2021-10-22,2016-12-01
292,2021-11-10,2016-12-01
292,2021-12-09,2016-12-01
293,2016-12-02,2016-12-02
293,2017-01-18,2016-12-02
293,2018-05-25,2016-12-02
293,2018-07-19,2016-12-02
294,2016-12-02,2016-12-02
295,2016-12-03,2016-12-03
296,2016-12-06,2016-12-06
296,2017-01-14,2016-12-06
296,2017-02-17,2016-12-06
296,2017-04-01,2016-12-06
296,2017-05-13,2016-12-06
296,2017-06-24,2016-12-06
296,2020-12-18,2016-12-06
296,2021-02-06,2016-12-06
296,2021-03-26,2016-12-06
297,2016-12-06,2016-12-06
298,2016-12-06,2016-12-06
299,2016-12-07,2016-12-07
299,2017-04-18,2016-12-07
299,2019-04-26,2016-12-07
300,2016-12-07,2016-12-07
301,2016-12-07,2016-12-07
302,2016-12-07,2016-12-07
302,2018-02-03,2016-12-07
302,2018-02-16,2016-12-07
302,2018-03-02,2016-12-07
302,2018-03-13,2016-12-07
302,2018-03-29,2016-12-07
303,2016-12-09,2016-12-09
304,2016-12-09,2016-12-09
304,2020-11-12,2016-12-09
304,2021-01-20,2016-12-09
304,2021-04-01,2016-12-09
304,2021-06-22,2016-12-09
305,2016-12-09,2016-12-09
305,2017-02-16,2016-12-09
305,2017-04-28,2016-12-09
305,2017-05-23,2016-12-09
305,2017-08-29,2016-12-09
305,2017-11-10,2016-12-09
305,2018-01-23,2016-12-09
305,2018-03-06,2016-12-09
305,2018-06-07,2016-12-09
306,2016-12-09,2016-12-09
307,2016-12-09,2016-12-09
307,2017-01-17,2016-12-09
307,2017-01-27,2016-12-09
307,2017-02-11,2016-12-09
307,2017-07-22,2016-12-09
307,2017-11-25,2016-12-09
307,2018-02-24,2016-12-09
307,2018-05-26,2016-12-09
307,2018-09-01,2016-12-09
307,2018-10-27,2016-12-09
307,2018-12-15,2016-12-09
307,2019-01-25,2016-12-09
307,2019-03-30,2016-12-09
307,2019-06-01,2016-12-09
307,2019-08-03,2016-12-09
307,2019-10-26,2016-12-09
307,2020-01-22,2016-12-09
307,2020-03-14,2016-12-09
307,2020-05-23,2016-12-09
307,2020-08-08,2016-12-09
307,2020-10-23,2016-12-09
307,2021-01-20,2016-12-09
307,2021-04-17,2016-12-09
307,2021-08-14,2016-12-09
307,2021-10-22,2016-12-09
307,2021-12-18,2016-12-09
307,2022-03-12,2016-12-09
307,2022-05-21,2016-12-09
307,2022-08-06,2016-12-09
307,2022-10-21,2016-12-09
307,2022-12-10,2016-12-09
307,2023-01-26,2016-12-09
308,2016-12-10,2016-12-10
309,2016-12-13,2016-12-13
310,2016-12-14,2016-12-14
310,2017-01-20,2016-12-14
310,2017-03-17,2016-12-14
310,2017-05-12,2016-12-14
310,2017-07-07,2016-12-14
310,2017-08-11,2016-12-14
311,2016-12-15,2016-12-15
311,2016-12-24,2016-12-15
311,2017-01-31,2016-12-15
311,2017-03-23,2016-12-15
311,2017-05-11,2016-12-15
311,2017-07-07,2016-12-15
311,2017-09-06,2016-12-15
312,2016-12-15,2016-12-15
312,2017-05-23,2016-12-15
312,2018-12-19,2016-12-15
312,2019-02-06,2016-12-15
312,2019-03-07,2016-12-15
313,2016-12-15,2016-12-15
314,2016-12-15,2016-12-15
314,2016-12-29,2016-12-15
314,2017-01-14,2016-12-15
314,2017-11-24,2016-12-15
315,2016-12-16,2016-12-16
315,2017-01-31,2016-12-16
315,2017-02-24,2016-12-16
315,2017-03-24,2016-12-16
315,2017-04-18,2016-12-16
315,2017-05-05,2016-12-16
315,2017-06-02,2016-12-16
315,2017-06-29,2016-12-16
315,2017-07-22,2016-12-16
315,2017-08-16,2016-12-16
315,2017-09-13,2016-12-16
315,2017-10-04,2016-12-16
315,2017-10-14,2016-12-16
315,2017-10-24,2016-12-16
315,2017-11-15,2016-12-16
315,2017-12-09,2016-12-16
315,2018-01-17,2016-12-16
315,2018-02-23,2016-12-16
315,2018-03-15,2016-12-16
315,2018-04-10,2016-12-16
315,2018-05-05,2016-12-16
315,2018-05-23,2016-12-16
315,2018-06-13,2016-12-16
315,2018-07-03,2016-12-16
315,2018-08-03,2016-12-16
315,2018-09-04,2016-12-16
315,2018-09-26,2016-12-16
315,2018-10-18,2016-12-16
315,2018-11-07,2016-12-16
315,2018-12-04,2016-12-16
315,2018-12-27,2016-12-16
315,2019-01-19,2016-12-16
315,2019-02-12,2016-12-16
315,2019-03-08,2016-12-16
315,2019-03-28,2016-12-16
315,2019-04-24,2016-12-16
315,2019-05-21,2016-12-16
315,2019-06-13,2016-12-16
315,2019-07-04,2016-12-16
315,2019-08-08,2016-12-16
315,2019-08-27,2016-12-16
315,2019-09-17,2016-12-16
315,2019-10-18,2016-12-16
315,2019-11-13,2016-12-16
315,2016-12-06,2016-12-16
315,2019-12-27,2016-12-16
315,2020-01-11,2016-12-16
315,2020-01-22,2016-12-16
315,2020-02-15,2016-12-16
315,2020-03-05,2016-12-16
315,2020-04-02,2016-12-16
315,2020-05-01,2016-12-16
315,2020-05-19,2016-12-16
315,2020-06-02,2016-12-16
315,2020-06-23,2016-12-16
315,2020-07-10,2016-12-16
315,2020-08-26,2016-12-16
315,2020-09-22,2016-12-16
315,2020-11-12,2016-12-16
315,2020-12-03,2016-12-16
315,2020-12-18,2016-12-16
315,2020-12-30,2016-12-16
315,2021-01-26,2016-12-16
315,2021-02-19,2016-12-16
315,2021-03-18,2016-12-16
315,2021-04-13,2016-12-16
315,2021-11-19,2016-12-16
315,2022-07-15,2016-12-16
315,2024-01-17,2016-12-16
316,2016-12-16,2016-12-16
316,2016-12-30,2016-12-16
317,2016-12-16,2016-12-16
317,2017-01-18,2016-12-16
317,2017-04-12,2016-12-16
317,2017-05-18,2016-12-16
317,2017-06-21,2016-12-16
317,2017-07-18,2016-12-16
317,2017-08-10,2016-12-16
317,2017-08-31,2016-12-16
317,2017-10-20,2016-12-16
317,2017-11-14,2016-12-16
317,2017-12-07,2016-12-16
318,2016-12-17,2016-12-17
319,2016-12-17,2016-12-17
320,2016-12-20,2016-12-20
320,2017-01-14,2016-12-20
320,2017-03-11,2016-12-20
320,2017-04-08,2016-12-20
320,2017-04-29,2016-12-20
320,2017-05-27,2016-12-20
320,2017-06-24,2016-12-20
320,2017-08-05,2016-12-20
320,2017-09-16,2016-12-20
320,2017-10-07,2016-12-20
320,2017-11-18,2016-12-20
320,2017-12-16,2016-12-20
320,2018-02-17,2016-12-20
320,2018-03-24,2016-12-20
320,2018-04-28,2016-12-20
320,2018-05-19,2016-12-20
320,2018-06-23,2016-12-20
320,2018-07-14,2016-12-20
320,2018-08-11,2016-12-20
320,2018-09-05,2016-12-20
320,2018-11-13,2016-12-20
320,2018-12-08,2016-12-20
320,2018-12-28,2016-12-20
320,2019-01-26,2016-12-20
320,2019-02-23,2016-12-20
320,2019-03-23,2016-12-20
320,2019-04-18,2016-12-20
320,2019-05-14,2016-12-20
320,2019-06-08,2016-12-20
320,2019-06-28,2016-12-20
321,2016-12-20,2016-12-20
322,2016-12-20,2016-12-20
322,2016-12-30,2016-12-20
322,2017-03-30,2016-12-20
322,2017-05-06,2016-12-20
322,2017-06-07,2016-12-20
322,2017-07-25,2016-12-20
322,2017-08-22,2016-12-20
322,2017-09-26,2016-12-20
322,2017-11-16,2016-12-20
322,2017-12-21,2016-12-20
322,2018-04-13,2016-12-20
322,2018-06-02,2016-12-20
322,2018-09-04,2016-12-20
322,2019-11-26,2016-12-20
322,2019-12-21,2016-12-20
322,2020-01-25,2016-12-20
322,2020-02-29,2016-12-20
322,2020-04-25,2016-12-20
322,2020-06-06,2016-12-20
322,2020-07-30,2016-12-20
322,2020-09-25,2016-12-20
322,2020-11-07,2016-12-20
322,2021-01-16,2016-12-20
322,2021-03-31,2016-12-20
322,2021-05-08,2016-12-20
322,2021-07-08,2016-12-20
322,2021-09-01,2016-12-20
322,2021-10-29,2016-12-20
322,2022-01-18,2016-12-20
322,2022-03-22,2016-12-20
322,2022-06-03,2016-12-20
322,2022-08-02,2016-12-20
322,2022-09-13,2016-12-20
322,2022-10-05,2016-12-20
322,2022-11-29,2016-12-20
322,2023-01-17,2016-12-20
322,2023-02-11,2016-12-20
322,2023-04-29,2016-12-20
322,2023-06-03,2016-12-20
322,2023-07-08,2016-12-20
322,2023-07-21,2016-12-20
322,2023-08-12,2016-12-20
322,2023-09-09,2016-12-20
322,2023-09-30,2016-12-20
322,2023-10-28,2016-12-20
322,2024-01-18,2016-12-20
322,2024-02-17,2016-12-20
322,2024-03-16,2016-12-20
322,2024-04-12,2016-12-20
322,2024-05-18,2016-12-20
323,2016-12-21,2016-12-21
323,2017-02-08,2016-12-21
324,2016-12-21,2016-12-21
324,2017-01-20,2016-12-21
324,2017-02-21,2016-12-21
324,2017-04-27,2016-12-21
324,2017-09-30,2016-12-21
324,2018-03-29,2016-12-21
324,2018-04-24,2016-12-21
324,2018-05-18,2016-12-21
324,2018-07-21,2016-12-21
324,2018-08-18,2016-12-21
325,2016-12-22,2016-12-22
325,2017-02-08,2016-12-22
325,2017-03-22,2016-12-22
325,2017-05-03,2016-12-22
325,2017-06-20,2016-12-22
325,2017-08-15,2016-12-22
325,2017-10-05,2016-12-22
325,2017-11-22,2016-12-22
325,2017-12-20,2016-12-22
325,2018-02-02,2016-12-22
325,2018-03-20,2016-12-22
325,2018-05-09,2016-12-22
325,2018-06-26,2016-12-22
325,2018-08-08,2016-12-22
325,2018-09-19,2016-12-22
325,2018-10-17,2016-12-22
325,2018-11-28,2016-12-22
325,2019-01-16,2016-12-22
325,2019-02-28,2016-12-22
325,2019-04-18,2016-12-22
325,2019-05-30,2016-12-22
325,2019-07-18,2016-12-22
325,2019-08-30,2016-12-22
325,2019-10-16,2016-12-22
325,2019-11-28,2016-12-22
325,2020-01-16,2016-12-22
325,2020-02-27,2016-12-22
325,2020-04-08,2016-12-22
325,2020-05-26,2016-12-22
325,2020-06-24,2016-12-22
325,2020-08-13,2016-12-22
325,2020-09-02,2016-12-22
325,2020-11-19,2016-12-22
325,2021-02-18,2016-12-22
325,2021-04-01,2016-12-22
325,2021-05-22,2016-12-22
325,2021-07-01,2016-12-22
325,2021-08-12,2016-12-22
325,2021-09-18,2016-12-22
325,2021-10-19,2016-12-22
325,2021-12-08,2016-12-22
325,2022-01-14,2016-12-22
325,2022-02-19,2016-12-22
325,2022-04-02,2016-12-22
325,2022-05-07,2016-12-22
325,2022-06-21,2016-12-22
325,2022-07-22,2016-12-22
325,2022-09-03,2016-12-22
325,2022-10-11,2016-12-22
325,2022-11-26,2016-12-22
325,2023-04-20,2016-12-22
325,2023-09-12,2016-12-22
325,2023-12-08,2016-12-22
326,2016-12-22,2016-12-22
326,2017-02-21,2016-12-22
327,2016-12-23,2016-12-23
327,2021-11-19,2016-12-23
328,2016-12-23,2016-12-23
328,2021-01-16,2016-12-23
328,2021-07-15,2016-12-23
328,2021-09-09,2016-12-23
328,2021-10-05,2016-12-23
328,2022-02-01,2016-12-23
328,2022-02-15,2016-12-23
328,2022-03-29,2016-12-23
329,2016-12-24,2016-12-24
329,2017-01-11,2016-12-24
329,2017-02-07,2016-12-24
329,2017-03-03,2016-12-24
329,2017-03-25,2016-12-24
329,2017-04-29,2016-12-24
329,2017-05-20,2016-12-24
329,2017-06-17,2016-12-24
329,2017-07-08,2016-12-24
329,2017-08-09,2016-12-24
329,2017-09-08,2016-12-24
329,2017-10-21,2016-12-24
329,2017-11-09,2016-12-24
329,2017-11-25,2016-12-24
329,2017-12-08,2016-12-24
329,2017-12-23,2016-12-24
329,2018-01-31,2016-12-24
329,2018-02-09,2016-12-24
329,2018-03-17,2016-12-24
329,2018-04-07,2016-12-24
329,2018-04-27,2016-12-24
329,2018-05-19,2016-12-24
329,2018-06-07,2016-12-24
329,2018-06-23,2016-12-24
329,2019-09-07,2016-12-24
329,2019-10-02,2016-12-24
329,2019-11-02,2016-12-24
329,2019-11-30,2016-12-24
329,2020-01-21,2016-12-24
329,2020-02-18,2016-12-24
329,2020-03-21,2016-12-24
329,2021-01-15,2016-12-24
330,2016-12-27,2016-12-27
330,2017-02-18,2016-12-27
330,2017-04-11,2016-12-27
330,2017-07-21,2016-12-27
330,2017-09-08,2016-12-27
330,2017-10-26,2016-12-27
330,2017-12-19,2016-12-27
330,2018-02-08,2016-12-27
330,2018-03-22,2016-12-27
330,2018-04-26,2016-12-27
330,2018-06-07,2016-12-27
330,2018-07-19,2016-12-27
330,2018-08-24,2016-12-27
330,2018-10-05,2016-12-27
330,2018-11-28,2016-12-27
330,2019-01-15,2016-12-27
330,2019-02-27,2016-12-27
330,2019-04-09,2016-12-27
330,2019-05-21,2016-12-27
330,2019-07-05,2016-12-27
330,2019-10-02,2016-12-27
330,2019-11-15,2016-12-27
331,2016-12-27,2016-12-27
332,2016-12-28,2016-12-28
332,2017-02-04,2016-12-28
332,2017-03-11,2016-12-28
332,2017-04-13,2016-12-28
333,2016-12-28,2016-12-28
333,2017-01-24,2016-12-28
333,2017-02-16,2016-12-28
333,2017-03-02,2016-12-28
333,2017-03-31,2016-12-28
333,2017-05-10,2016-12-28
333,2017-07-05,2016-12-28
333,2017-07-26,2016-12-28
333,2017-08-23,2016-12-28
333,2017-09-27,2016-12-28
